Tempo (BPM),Beat Times (s)
[139.67483108],198.06621315192743
[139.67483108],198.49578231292517
[139.67483108],198.92535147392292
[139.67483108],199.35492063492063
[139.67483108],199.7728798185941
[139.67483108],200.2140589569161
[139.67483108],200.64362811791383
[139.67483108],201.0615873015873
[139.67483108],201.49115646258502
[139.67483108],201.93233560090704
[139.67483108],202.3502947845805
[139.67483108],202.77986394557823
[139.67483108],203.20943310657597
[139.67483108],203.6390022675737
[139.67483108],204.06857142857143
[139.67483108],204.4865306122449
[139.67483108],204.91609977324262
[139.67483108],205.35727891156463
[139.67483108],205.7752380952381
[139.67483108],206.20480725623582
[139.67483108],206.6459863945578
[139.67483108],207.07555555555555
[139.67483108],207.5051247165533
[139.67483108],207.934693877551
[139.67483108],208.36426303854876
[139.67483108],208.80544217687074
[139.67483108],209.21179138321995
[139.67483108],209.6413605442177
[139.67483108],210.0709297052154
[139.67483108],210.48888888888888
[139.67483108],210.91845804988662
[139.67483108],211.34802721088437
[139.67483108],211.77759637188208
[139.67483108],212.20716553287983
[139.67483108],212.63673469387754
[139.67483108],213.0663038548753
[139.67483108],213.495873015873
[139.67483108],213.92544217687075
[139.67483108],214.3550113378685
[139.67483108],214.7845804988662
[139.67483108],215.21414965986395
[139.67483108],215.63210884353742
[139.67483108],216.06167800453514
[139.67483108],216.49124716553288
[139.67483108],216.9208163265306
[139.67483108],217.35038548752834
[139.67483108],217.7799546485261
[139.67483108],218.2095238095238
[139.67483108],218.63909297052155
[139.67483108],219.06866213151926
[139.67483108],219.48662131519274
[139.67483108],219.91619047619048
[139.67483108],220.3457596371882
[139.67483108],220.77532879818594
[139.67483108],221.20489795918368
[139.67483108],221.6344671201814
[139.67483108],222.06403628117914
[139.67483108],222.49360544217686
[139.67483108],222.9231746031746
[139.67483108],223.35274376417235
[139.67483108],223.78231292517006
[139.67483108],224.2118820861678
[139.67483108],224.64145124716552
[139.67483108],225.059410430839
[139.67483108],225.500589569161
[139.67483108],225.93015873015872
[139.67483108],226.3481179138322
[139.67483108],226.78929705215418
[139.67483108],227.20725623582766
[139.67483108],227.64843537414967
[139.67483108],228.06639455782312
[139.67483108],228.49596371882086
[139.67483108],228.9255328798186
[139.67483108],229.3667120181406
[139.67483108],229.78467120181406
[139.67483108],230.21424036281178
[139.67483108],230.63219954648525
[139.67483108],231.07337868480727
[139.67483108],231.50294784580498
[139.67483108],231.92090702947846
[139.67483108],232.3504761904762
[139.67483108],232.79165532879819
[139.67483108],233.20961451247166
[139.67483108],233.54630385487528
[139.67483108],233.96426303854875
