Second,Count,0,1,2,3,4,5,6,7,8,9,10,11,12
61.5,4229,-151.54579,139.59332,-34.465515,34.29179,-1.7643571,8.73735,-8.404907,9.314127,-5.524584,-8.871378,5.697201,-1.7231325,1.3567426
62.0,4152,-167.88884,128.4094,-36.391006,28.662144,-0.7378711,17.537273,-22.54223,7.620616,-2.2778301,-3.881067,5.2228923,-6.774834,4.880471
62.5,4116,-176.49464,137.11784,-38.390038,20.464897,2.846438,23.919928,-9.938069,10.001767,-8.20711,-6.005445,10.33832,-4.287831,5.6837025
63.0,4272,-161.14966,152.22975,-33.49724,11.385291,4.4277587,17.131783,-5.677964,15.630814,-0.98652834,-13.107099,14.084856,-0.45353854,-1.2523242
63.5,4180,-170.14482,166.24706,-25.933418,10.331724,3.3219552,16.405418,-14.293458,14.403147,-3.2026932,-16.228424,13.539362,-2.102141,-3.381838
64.0,4256,-170.91725,152.88062,-28.841734,6.368699,3.4953372,16.095615,-20.384949,14.016004,-3.6629152,-12.935662,11.190823,-4.9713993,-0.9002995
64.5,4375,-183.86829,139.93214,-22.67483,12.172383,-2.8235044,22.003773,-21.020937,10.783201,-4.1440024,-10.670522,11.023351,-8.278808,2.4674249
65.0,4130,-196.68205,154.57584,-17.573263,16.448423,-1.6494718,31.73381,-13.769217,11.078545,-1.5853878,-6.994498,10.655292,-6.730482,3.0198414
65.5,4226,-191.1774,146.23077,-34.872486,24.040863,9.462041,10.575485,-0.4349232,11.559007,-7.9877768,2.6021268,4.0671573,-6.1207175,2.194065
66.0,3935,-176.16096,162.11658,-8.459766,16.2308,-2.2244813,17.888222,-14.240386,10.817631,-3.3692393,-14.397184,10.617066,-2.896386,-1.1971905
66.5,3744,-183.4104,164.2775,-9.185724,21.527504,1.8715068,17.738382,-15.626221,10.383594,-2.6823964,-15.372099,9.536897,-3.9925048,-2.3052773
67.0,3853,-182.29375,139.77591,-8.534847,28.424786,1.0920208,23.97044,-17.041935,14.271527,-4.115851,-6.7155604,2.685706,-8.905261,3.9476335
67.5,3697,-210.23293,147.3963,-9.207729,25.89344,-13.696277,23.546787,-10.953717,9.770778,-5.448404,-16.56448,9.019616,-6.221496,0.9672102
68.0,3834,-167.35303,148.38408,-18.865091,9.036472,-5.9536743,10.688794,-8.11824,13.731222,-4.2282996,-21.807606,13.918271,2.176358,-3.6775193
68.5,3845,-185.14513,164.87973,-15.691141,19.984161,-4.5585165,15.358722,-7.5684752,9.186519,-5.508215,-16.07922,15.046965,-4.0239596,-4.1402793
69.0,3701,-174.59995,149.00978,-14.228528,15.678386,-2.7811935,15.594889,-18.595144,10.341982,-6.68759,-8.541062,9.883457,-6.4285755,-3.7856736
69.5,3861,-175.45692,128.72266,-17.599806,28.977457,-4.2210116,14.059449,-20.384142,9.430366,-1.1654471,-7.299687,2.786001,-8.63452,-0.7719352
70.0,3894,-197.60118,135.31752,-6.698169,30.85631,-11.632226,28.026518,-14.495024,12.448263,-0.02125006,-9.407455,10.358109,-5.521768,-2.1930304
70.5,3849,-211.33617,151.87105,-25.382097,20.782213,3.9220445,9.9718685,-4.573561,4.4884996,-1.9866529,-2.2980874,2.8787756,-7.379971,-7.106133
71.0,3831,-157.30913,119.499115,-15.563945,32.562828,-11.178149,9.630605,-9.070094,4.9593506,-1.1402961,-6.5262337,11.61752,-4.214401,-3.8526816
71.5,3566,-174.98886,133.99536,-19.484789,21.846949,-0.73245114,14.52551,-18.835688,8.549015,-1.5839281,-3.864337,12.333245,-9.780786,-2.7875993
72.0,3422,-178.87193,120.841705,-16.804413,35.243603,-3.7871335,10.064485,-19.652777,7.774019,-3.254628,-7.1951327,3.7276118,-8.377643,-1.8140458
